sigma1,sigma2,sigma3
1.063164561604e+03,-8.007812500004e+01,-1.063164561604e+03
2.812500000001e+02,-8.007812500004e+01,-2.812500000001e+02
5.006645616041e+02,-8.007812500004e+01,-5.006645616041e+02
