sigma1,sigma2,sigma3
1.891054343422e+02,-9.765625000007e+00,-1.891054343422e+02
9.374999999997e+01,-9.765625000007e+00,-9.374999999997e+01
1.605434342066e+00,-1.605434342066e+00,-9.765625000007e+00
