sigma1,sigma2,sigma3
2.027292383814e+03,-1.660156250001e+02,-2.027292383814e+03
4.062500000004e+02,-1.660156250001e+02,-4.062500000004e+02
1.214792383813e+03,-1.660156250001e+02,-1.214792383813e+03
