sigma1,sigma2,sigma3
5.190710868708e+02,-7.812500000708e+00,-5.190710868708e+02
5.000000000007e+02,-7.812500000708e+00,-5.000000000007e+02
4.809289131306e+02,-7.812500000708e+00,-4.809289131306e+02
