sigma1,sigma2,sigma3
5.572132606076e+02,-2.343750000073e+01,-5.572132606076e+02
5.000000000006e+02,-2.343750000073e+01,-5.000000000006e+02
4.427867393937e+02,-2.343750000073e+01,-4.427867393937e+02
