sigma1,sigma2,sigma3
1.053061519186e+03,-2.265625000010e+02,-1.053061519186e+03
5.000000000006e+02,-2.265625000010e+02,-5.000000000006e+02
5.306151918494e+01,-5.306151918494e+01,-2.265625000010e+02
