element_id,max_axial_force,max_shear_force,max_torque,max_moment,max_principal_s1,min_principal_s3,max_von_mises,mean_von_mises
0,0.000000e+00,3.678377e+03,0.000000e+00,6.510468e+02,3.678377e+03,-3.678377e+03,6.404313e+03,4.057547e+03
1,0.000000e+00,3.525030e+03,0.000000e+00,6.198374e+02,3.525030e+03,-3.525030e+03,6.136913e+03,3.873797e+03
2,0.000000e+00,3.371154e+03,0.000000e+00,5.887197e+02,3.371154e+03,-3.371154e+03,5.868613e+03,3.690305e+03
3,0.000000e+00,3.217046e+03,0.000000e+00,5.577545e+02,3.217046e+03,-3.217046e+03,5.599933e+03,3.507416e+03
4,0.000000e+00,3.063005e+03,0.000000e+00,5.270030e+02,3.063005e+03,-3.063005e+03,5.331390e+03,3.325474e+03
5,0.000000e+00,2.909328e+03,0.000000e+00,4.965261e+02,2.909328e+03,-2.909328e+03,5.063507e+03,3.144823e+03
6,0.000000e+00,2.756313e+03,0.000000e+00,4.663849e+02,2.756313e+03,-2.756313e+03,4.796801e+03,2.965806e+03
7,0.000000e+00,2.604259e+03,0.000000e+00,4.366404e+02,2.604259e+03,-2.604259e+03,4.531792e+03,2.788765e+03
8,0.000000e+00,2.453463e+03,0.000000e+00,4.073537e+02,2.453463e+03,-2.453463e+03,4.269001e+03,2.614044e+03
9,0.000000e+00,2.304223e+03,0.000000e+00,3.785858e+02,2.304223e+03,-2.304223e+03,4.008947e+03,2.441983e+03
10,0.000000e+00,2.156838e+03,0.000000e+00,3.503977e+02,2.156838e+03,-2.156838e+03,3.752149e+03,2.272924e+03
11,0.000000e+00,2.011604e+03,0.000000e+00,3.228505e+02,2.011604e+03,-2.011604e+03,3.499127e+03,2.107209e+03
12,0.000000e+00,1.868822e+03,0.000000e+00,2.960052e+02,1.868822e+03,-1.868822e+03,3.250400e+03,1.945176e+03
13,0.000000e+00,1.728787e+03,0.000000e+00,2.699229e+02,1.728787e+03,-1.728787e+03,3.006488e+03,1.787166e+03
14,0.000000e+00,1.591799e+03,0.000000e+00,2.446645e+02,1.591799e+03,-1.591799e+03,2.767911e+03,1.633519e+03
15,0.000000e+00,1.458155e+03,0.000000e+00,2.202911e+02,1.458155e+03,-1.458155e+03,2.535187e+03,1.484573e+03
16,0.000000e+00,1.328153e+03,0.000000e+00,1.968638e+02,1.328153e+03,-1.328153e+03,2.308836e+03,1.340669e+03
17,0.000000e+00,1.202091e+03,0.000000e+00,1.744436e+02,1.202091e+03,-1.202091e+03,2.089378e+03,1.202144e+03
18,0.000000e+00,1.080268e+03,0.000000e+00,1.530914e+02,1.080268e+03,-1.080268e+03,1.877331e+03,1.069341e+03
19,0.000000e+00,9.629805e+02,0.000000e+00,1.328684e+02,9.629805e+02,-9.629805e+02,1.673215e+03,9.426015e+02
20,0.000000e+00,8.505273e+02,0.000000e+00,1.138357e+02,8.505273e+02,-8.505273e+02,1.477548e+03,8.222720e+02
21,0.000000e+00,7.432063e+02,0.000000e+00,9.605408e+01,7.432063e+02,-7.432063e+02,1.290850e+03,7.087103e+02
22,0.000000e+00,6.413155e+02,0.000000e+00,7.958476e+01,6.413155e+02,-6.413155e+02,1.113638e+03,6.022999e+02
23,0.000000e+00,5.451527e+02,0.000000e+00,6.448873e+01,5.451527e+02,-5.451527e+02,9.464319e+02,5.035045e+02
24,0.000000e+00,4.550161e+02,0.000000e+00,5.082703e+01,4.550161e+02,-4.550161e+02,7.897483e+02,4.131216e+02
25,0.000000e+00,3.712036e+02,0.000000e+00,3.866069e+01,3.712036e+02,-3.712036e+02,6.441047e+02,3.342166e+02
26,0.000000e+00,2.940131e+02,0.000000e+00,2.805074e+01,2.940131e+02,-2.940131e+02,5.100176e+02,2.760769e+02
27,0.000000e+00,2.237427e+02,0.000000e+00,1.905823e+01,2.237427e+02,-2.237427e+02,3.880020e+02,2.277055e+02
28,0.000000e+00,1.606903e+02,0.000000e+00,1.174418e+01,1.606903e+02,-1.606903e+02,2.785714e+02,1.795101e+02
29,0.000000e+00,1.051539e+02,0.000000e+00,6.169637e+00,1.051539e+02,-1.051539e+02,1.822364e+02,1.301252e+02
30,0.000000e+00,5.743162e+01,0.000000e+00,2.395630e+00,5.743162e+01,-5.743162e+01,9.950332e+01,7.925442e+01
31,0.000000e+00,1.782129e+01,0.000000e+00,4.831950e-01,1.782129e+01,-1.782129e+01,3.087117e+01,2.678581e+01
