sigma1,sigma2,sigma3
8.003696181865e+02,-2.460937500042e+02,-8.003696181865e+02
5.000000000042e+02,-2.460937500042e+02,-5.000000000042e+02
1.996303818219e+02,-1.996303818219e+02,-2.460937500042e+02
