sigma1,sigma2,sigma3
9.529383131348e+02,-3.710937500053e+02,-9.529383131348e+02
5.000000000042e+02,-3.710937500053e+02,-5.000000000042e+02
4.706168687362e+01,-4.706168687362e+01,-3.710937500053e+02
