sigma1,sigma2,sigma3
2.174748816263e+04,-5.442708333334e+02,-2.174748816263e+04
4.895833333334e+02,-4.895833333334e+02,-5.442708333334e+02
2.076832149596e+04,-5.442708333334e+02,-2.076832149596e+04
