sigma1,sigma2,sigma3
1.233420429612e+03,-2.864583333334e+01,-1.233420429612e+03
1.145833333333e+02,-2.864583333334e+01,-1.145833333333e+02
1.004253762945e+03,-2.864583333334e+01,-1.004253762945e+03
