ε_xx,ε_yy,ε_zz,γ_xy,γ_yz,γ_xz
0.000000000000e+00,0.000000000000e+00,-5.466618802002e-05,-4.273659449038e-06,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,-5.466618802002e-05,-1.627144001511e-06,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,-5.466618802002e-05,1.019371446018e-06,0.000000000000e+00,0.000000000000e+00
