Local DOF,R_e Value
0,0.000000000000e+00
1,-5.752337703296e-04
2,0.000000000000e+00
3,0.000000000000e+00
4,0.000000000000e+00
5,-9.756383165809e-04
6,0.000000000000e+00
7,-8.319181653685e-04
8,0.000000000000e+00
9,0.000000000000e+00
10,0.000000000000e+00
11,-1.070120794347e-03
