sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-3.017777561176e-09
0.000000000000e+00,0.000000000000e+00,-2.872516594900e-09
0.000000000000e+00,0.000000000000e+00,-2.725734571385e-09
