sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-1.214780729614e+02
0.000000000000e+00,0.000000000000e+00,-1.093750000044e+02
0.000000000000e+00,0.000000000000e+00,-9.727192704744e+01
