sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-3.714780729628e+02
0.000000000000e+00,0.000000000000e+00,-3.593750000059e+02
0.000000000000e+00,0.000000000000e+00,-3.472719270489e+02
