N,Vy,Vz,T,My,Mz
0.000000000000e+00,-9.243316828329e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.476562500030e+02
0.000000000000e+00,-5.000000000088e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.476562500030e+02
0.000000000000e+00,-7.566831718355e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.476562500030e+02
