sigma1,sigma2,sigma3
3.126866046328e+03,-8.936767578201e+02,-3.126866046328e+03
9.453125000051e+02,-8.936767578201e+02,-9.453125000051e+02
1.236241046317e+03,-8.936767578201e+02,-1.236241046317e+03
