sigma1,sigma2,sigma3
1.917411542041e-10,1.083753282428e-11,-1.917411542041e-10
1.917411542041e-11,1.083753282428e-11,-1.917411542041e-11
2.492635004653e-10,1.083753282428e-11,-2.492635004653e-10
