sigma1,sigma2,sigma3
1.533929233632e-10,5.323700334736e-12,-1.533929233632e-10
3.834823084081e-11,5.323700334736e-12,-3.834823084081e-11
3.834823084081e-11,5.323700334736e-12,-3.834823084081e-11
