total_dof,max_abs_U_global,norm_U_global,max_abs_R_global,norm_R_global,max_abs_R_residual,norm_R_residual,n_elements
774,1.672714e-03,1.399387e-02,6.666687e+02,8.333350e+02,6.666687e+02,8.333350e+02,128
