strain_energy_density
2.851076054468e-01
2.762672753862e-01
2.675661631218e-01
2.590042686536e-01
2.505815919815e-01
2.422981331057e-01
2.341538920260e-01
2.261488687425e-01
2.182830632551e-01
2.105564755640e-01
2.029691056690e-01
1.955209535703e-01
1.882120192677e-01
1.810423027612e-01
1.740118040510e-01
1.671205231370e-01
1.603684600190e-01
1.537556146973e-01
1.472819871717e-01
1.409475774423e-01
1.347523855090e-01
1.286964113719e-01
1.227796550309e-01
1.170021164860e-01
1.113637957374e-01
1.058646927848e-01
1.005048076285e-01
9.528414026852e-02
9.020269070499e-02
8.526045893748e-02
8.045744496665e-02
7.579364879154e-02
7.126907041289e-02
6.688370983006e-02
6.263756704398e-02
5.853064205368e-02
5.456293485973e-02
5.073444546195e-02
4.704517386021e-02
4.349512005486e-02
4.008428404538e-02
3.681266583244e-02
3.368026541533e-02
3.068708279453e-02
2.783311796989e-02
2.511837094155e-02
2.254284170912e-02
2.010653027269e-02
1.780943663239e-02
1.565156078845e-02
1.363290274054e-02
1.175346248898e-02
1.001324003331e-02
8.412235373981e-03
6.950448510845e-03
5.627879443692e-03
4.444528172495e-03
3.400394697696e-03
2.495479018959e-03
1.729781136282e-03
1.103301049795e-03
6.160387595236e-04
2.679942653294e-04
5.916756730294e-05
-5.220667357110e-06
5.817947577687e-20
6.103230572601e-20
6.356591581565e-20
6.706778835985e-20
7.038549710075e-20
7.347501289731e-20
7.623160210847e-20
7.857895971714e-20
8.127573773705e-20
8.275518565398e-20
8.528815519774e-20
8.563746999589e-20
8.600462673739e-20
8.655619887406e-20
8.574905074034e-20
8.376947637736e-20
8.106154761913e-20
7.888528585924e-20
7.592113108412e-20
7.469615860742e-20
7.262854972168e-20
7.183087157530e-20
6.893032449062e-20
6.759336780231e-20
6.443791989210e-20
6.326119595682e-20
6.016778645551e-20
5.755501585529e-20
5.464781285130e-20
5.206374663067e-20
4.789192299123e-20
4.509348787831e-20
4.241760336025e-20
3.878044148740e-20
3.622089928230e-20
3.145199171916e-20
2.796635726469e-20
2.422402161338e-20
2.171647271160e-20
1.831990397805e-20
1.587032535513e-20
1.311906521702e-20
1.125753552532e-20
9.190824195464e-21
8.175178449929e-21
6.991533885948e-21
5.718158826444e-21
5.328778463672e-21
4.369255814234e-21
3.527480560811e-21
2.756082364477e-21
2.023356420326e-21
1.825046165985e-21
1.024819314170e-21
8.108949804942e-22
2.998604257158e-22
3.206421295582e-22
8.614925145134e-23
7.244137592827e-23
5.895184412814e-23
-1.247685236994e-24
1.914089497173e-23
6.752194524990e-25
2.251617023935e-28
