ε_xx,ε_yy,ε_zz,γ_xy,γ_yz,γ_xz
0.000000000000e+00,0.000000000000e+00,-7.484348729924e-04,-2.377123321393e-05,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,-7.484348729924e-04,-5.654509471299e-06,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,-7.484348729924e-04,1.246221427133e-05,0.000000000000e+00,0.000000000000e+00
