sigma1,sigma2,sigma3
3.017383466623e+03,-5.156249999993e+02,-3.017383466623e+03
4.999999999992e+02,-4.999999999992e+02,-5.156249999993e+02
2.017383466624e+03,-5.156249999993e+02,-2.017383466624e+03
