sigma1,sigma2,sigma3
1.186559127260e+03,-1.406249999998e+02,-1.186559127260e+03
4.999999999990e+02,-1.406249999998e+02,-4.999999999990e+02
1.865591272619e+02,-1.406249999998e+02,-1.865591272619e+02
