# Load Type: TRIANGULAR
# Load Formula: q(x) = w * (x/L)
[Distributed load]
         [x]          [y]          [z]        [F_x]        [F_y]        [F_z]        [M_x]        [M_y]        [M_z]
    1.625000     0.000000     0.000000     0.000000  -406.250000     0.000000     0.000000     0.000000     0.000000
    1.656250     0.000000     0.000000     0.000000  -414.062500     0.000000     0.000000     0.000000     0.000000
    1.687500     0.000000     0.000000     0.000000  -421.875000     0.000000     0.000000     0.000000     0.000000
    1.718750     0.000000     0.000000     0.000000  -429.687500     0.000000     0.000000     0.000000     0.000000
    1.750000     0.000000     0.000000     0.000000  -437.500000     0.000000     0.000000     0.000000     0.000000
    1.781250     0.000000     0.000000     0.000000  -445.312500     0.000000     0.000000     0.000000     0.000000
    1.812500     0.000000     0.000000     0.000000  -453.125000     0.000000     0.000000     0.000000     0.000000
    1.843750     0.000000     0.000000     0.000000  -460.937500     0.000000     0.000000     0.000000     0.000000
    1.875000     0.000000     0.000000     0.000000  -468.750000     0.000000     0.000000     0.000000     0.000000
    1.906250     0.000000     0.000000     0.000000  -476.562500     0.000000     0.000000     0.000000     0.000000
    1.937500     0.000000     0.000000     0.000000  -484.375000     0.000000     0.000000     0.000000     0.000000
    1.968750     0.000000     0.000000     0.000000  -492.187500     0.000000     0.000000     0.000000     0.000000
    2.000000     0.000000     0.000000     0.000000  -500.000000     0.000000     0.000000     0.000000     0.000000
