max_stress,min_stress,mean_stress,max_strain,min_strain,mean_strain,max_nodal_stress,min_nodal_stress,max_nodal_strain,min_nodal_strain
2.635962e+03,0.000000e+00,4.741014e+01,4.989566e-04,0.000000e+00,1.235718e-05,3.257515e+03,0.000000e+00,4.989566e-04,0.000000e+00
