sigma1,sigma2,sigma3
1.339127822207e+03,-1.718749999997e+02,-1.339127822207e+03
4.999999999997e+02,-1.718749999997e+02,-4.999999999997e+02
3.391278222078e+02,-1.718749999997e+02,-3.391278222078e+02
