job_id,x,uy_fem_mm,uy_roark_mm,error_uy_mm,theta_z_fem_deg,theta_z_roark_deg,error_theta_deg
1.000000000000000000e+00,5.600000000000000533e-01,-1.454451781328000015e-01,-1.527174372951284331e-01,7.272259162328431614e-03,-2.634679872602020689e-02,-2.766413871273367894e-02,1.317339986713472050e-03
1.000000000000000000e+00,5.799999999999999600e-01,-1.547407867580999907e-01,-1.624778263694960923e-01,7.737039611396101524e-03,-2.690875921422566236e-02,-2.825419722694377453e-02,1.345438012718112170e-03
1.000000000000000000e+00,5.999999999999999778e-01,-1.642279947103000015e-01,-1.724393947377244884e-01,8.211400027424486936e-03,-2.744458200525571809e-02,-2.881681115909759047e-02,1.372229153841872384e-03
1.000000000000000000e+00,6.199999999999999956e-01,-1.738976782118999975e-01,-1.825925624334392150e-01,8.694884221539217473e-03,-2.795426709909891103e-02,-2.935198050919511290e-02,1.397713410096201869e-03
1.000000000000000000e+00,6.400000000000000133e-01,-1.837407134855000013e-01,-1.929277494902659484e-01,9.187036004765947173e-03,-2.843781449576670423e-02,-2.985970527723634874e-02,1.421890781469644510e-03
1.000000000000000000e+00,6.600000000000000311e-01,-1.937479767536000042e-01,-2.034353759418304486e-01,9.687399188230444436e-03,-2.889522419525336269e-02,-3.033998546322130840e-02,1.444761267967945711e-03
1.000000000000000000e+00,6.800000000000000488e-01,-2.039103442386999976e-01,-2.141058618217583642e-01,1.019551758305836664e-02,-2.932649619755888643e-02,-3.079282106714998843e-02,1.466324869591102004e-03
1.000000000000000000e+00,6.999999999999999556e-01,-2.142186921633000007e-01,-2.249296271636752886e-01,1.071093500037528790e-02,-2.973163050268900695e-02,-3.121821208902238187e-02,1.486581586333374921e-03
1.000000000000000000e+00,7.199999999999999734e-01,-2.246638967499000050e-01,-2.358970920012070649e-01,1.123319525130705987e-02,-3.011062711063799968e-02,-3.161615852883849914e-02,1.505531418200499461e-03
1.000000000000000000e+00,7.399999999999999911e-01,-2.352368342210000018e-01,-2.469986763679792585e-01,1.176184214697925667e-02,-3.046348602141732073e-02,-3.198666038659832289e-02,1.523174365181002160e-03
1.000000000000000000e+00,7.600000000000000089e-01,-2.459283807991000104e-01,-2.582248002976176848e-01,1.229641949851767446e-02,-3.079020723501550358e-02,-3.232971766230186006e-02,1.539510427286356481e-03
1.000000000000000000e+00,7.800000000000000266e-01,-2.567294127067000220e-01,-2.695658838237477983e-01,1.283647111704777632e-02,-3.109079075143828322e-02,-3.264533035594912452e-02,1.554539604510841305e-03
1.000000000000000000e+00,8.000000000000000444e-01,-2.676308061664000038e-01,-2.810123469799955531e-01,1.338154081359554937e-02,-3.136523657069139465e-02,-3.293349846754010241e-02,1.568261896848707759e-03
1.000000000000000000e+00,8.199999999999999512e-01,-2.786234374005999714e-01,-2.925546097999862649e-01,1.393117239938629348e-02,-3.161354469276909940e-02,-3.319422199707479371e-02,1.580677304305694308e-03
1.000000000000000000e+00,8.399999999999999689e-01,-2.896981826318000275e-01,-3.041830923173459711e-01,1.448490968554594360e-02,-3.183571511767140788e-02,-3.342750094455320536e-02,1.591785826881797483e-03
1.000000000000000000e+00,8.599999999999999867e-01,-3.008459180826000279e-01,-3.158882145657001539e-01,1.504229648310012601e-02,-3.203174784539830622e-02,-3.363333530997533044e-02,1.601587464577024222e-03
1.000000000000000000e+00,8.800000000000000044e-01,-3.120575199755000195e-01,-3.276603965786746842e-01,1.560287660317466463e-02,-3.220164287595553287e-02,-3.381172509334117587e-02,1.610082217385643000e-03
1.000000000000000000e+00,9.000000000000000222e-01,-3.233238645329000183e-01,-3.394900583898950441e-01,1.616619385699502587e-02,-3.234540020934308785e-02,-3.396267029465073473e-02,1.617270085307646876e-03
1.000000000000000000e+00,9.200000000000000400e-01,-3.346358279775000222e-01,-3.513676200329870492e-01,1.673179205548702697e-02,-3.246301984556097114e-02,-3.408617091390400006e-02,1.623151068343028913e-03
1.000000000000000000e+00,9.399999999999999467e-01,-3.459842865316000160e-01,-3.632835015415762370e-01,1.729921500997622097e-02,-3.255450178460345123e-02,-3.418222695110099962e-02,1.627725166497548392e-03
1.000000000000000000e+00,9.599999999999999645e-01,-3.573601164178000222e-01,-3.752281229492884784e-01,1.786800653148845619e-02,-3.261984602647625270e-02,-3.425083840624170567e-02,1.630992379765452971e-03
1.000000000000000000e+00,9.799999999999999822e-01,-3.687541938586000323e-01,-3.871919042897492558e-01,1.843771043114922348e-02,-3.265905257117938248e-02,-3.429200527932612513e-02,1.632952708146742649e-03
1.000000000000000000e+00,1.000000000000000000e+00,-3.801573950766000132e-01,-3.991652655965844398e-01,1.900787051998442667e-02,-3.267212141871857212e-02,-3.430572757035427189e-02,1.633606151635699777e-03
1.000000000000000000e+00,1.020000000000000018e+00,-3.915621169237999966e-01,-4.111402235644819880e-01,1.957810664068199147e-02,-3.267212141768725125e-02,-3.430572757035427189e-02,1.633606152667020639e-03
1.000000000000000000e+00,1.040000000000000036e+00,-4.029668387706000221e-01,-4.231151815323795362e-01,2.014834276177951411e-02,-3.267212141669030567e-02,-3.430572757035427189e-02,1.633606153663966221e-03
1.000000000000000000e+00,1.060000000000000053e+00,-4.143715606171000099e-01,-4.350901395002770844e-01,2.071857888317707452e-02,-3.267212141572200385e-02,-3.430572757035427189e-02,1.633606154632268048e-03
1.000000000000000000e+00,1.080000000000000071e+00,-4.257762824632000398e-01,-4.470650974681746326e-01,2.128881500497459278e-02,-3.267212141478808424e-02,-3.430572757035427189e-02,1.633606155566187657e-03
1.000000000000000000e+00,1.100000000000000089e+00,-4.371810043091000075e-01,-4.590400554360721253e-01,2.185905112697211772e-02,-3.267212141388281532e-02,-3.430572757035427189e-02,1.633606156471456572e-03
1.000000000000000000e+00,1.120000000000000107e+00,-4.485857261545999619e-01,-4.710150134039696734e-01,2.242928724936971152e-02,-3.267212141301764627e-02,-3.430572757035427189e-02,1.633606157336625619e-03
1.000000000000000000e+00,1.139999999999999902e+00,-4.599904479997999895e-01,-4.829899713718671106e-01,2.299952337206712105e-02,-3.267212141218112098e-02,-3.430572757035427189e-02,1.633606158173150913e-03
1.000000000000000000e+00,1.159999999999999920e+00,-4.713951698448000105e-01,-4.949649293397646033e-01,2.356975949496459277e-02,-3.267212141137325332e-02,-3.430572757035427189e-02,1.633606158981018575e-03
1.000000000000000000e+00,1.179999999999999938e+00,-4.827998916894000181e-01,-5.069398873076622625e-01,2.413999561826224438e-02,-3.267212141059402941e-02,-3.430572757035427189e-02,1.633606159760242482e-03
1.000000000000000000e+00,1.199999999999999956e+00,-4.942046135337999635e-01,-5.189148452755597551e-01,2.471023174175979165e-02,-3.267212140984345620e-02,-3.430572757035427189e-02,1.633606160510815697e-03
1.000000000000000000e+00,1.219999999999999973e+00,-5.056093353778999822e-01,-5.308898032434573588e-01,2.528046786555737668e-02,-3.267212140912152674e-02,-3.430572757035427189e-02,1.633606161232745158e-03
1.000000000000000000e+00,1.239999999999999991e+00,-5.170140572217999386e-01,-5.428647612113548515e-01,2.585070398955491289e-02,-3.267212140842825491e-02,-3.430572757035427189e-02,1.633606161926016986e-03
1.000000000000000000e+00,1.260000000000000009e+00,-5.284187790655000549e-01,-5.548397191792523442e-01,2.642094011375228924e-02,-3.267212140776935142e-02,-3.430572757035427189e-02,1.633606162584920474e-03
1.000000000000000000e+00,1.280000000000000027e+00,-5.398235009088999670e-01,-5.668146771471498369e-01,2.699117623824986989e-02,-3.267212140713909863e-02,-3.430572757035427189e-02,1.633606163215173268e-03
1.000000000000000000e+00,1.300000000000000044e+00,-5.512282227521000388e-01,-5.787896351150474406e-01,2.756141236294740171e-02,-3.267212140654322111e-02,-3.430572757035427189e-02,1.633606163811050782e-03
1.000000000000000000e+00,1.320000000000000062e+00,-5.626329445951000485e-01,-5.907645930829449332e-01,2.813164848784488470e-02,-3.267212140597598735e-02,-3.430572757035427189e-02,1.633606164378284542e-03
1.000000000000000000e+00,1.340000000000000080e+00,-5.740376664378999960e-01,-6.027395510508425369e-01,2.870188461294254090e-02,-3.267212140544314275e-02,-3.430572757035427189e-02,1.633606164911129144e-03
1.000000000000000000e+00,1.360000000000000098e+00,-5.854423882806000234e-01,-6.147145090187400296e-01,2.927212073814000615e-02,-3.267212140494467343e-02,-3.430572757035427189e-02,1.633606165409598465e-03
1.000000000000000000e+00,1.379999999999999893e+00,-5.968471101231000997e-01,-6.266894669866374112e-01,2.984235686353731154e-02,-3.267212140447484092e-02,-3.430572757035427189e-02,1.633606165879430971e-03
1.000000000000000000e+00,1.399999999999999911e+00,-6.082518319654000027e-01,-6.386644249545350149e-01,3.041259298913501219e-02,-3.267212140403366605e-02,-3.430572757035427189e-02,1.633606166320605846e-03
1.000000000000000000e+00,1.419999999999999929e+00,-6.196565538074999546e-01,-6.506393829224326186e-01,3.098282911493266401e-02,-3.267212140362113493e-02,-3.430572757035427189e-02,1.633606166733136966e-03
1.000000000000000000e+00,1.439999999999999947e+00,-6.310612756494999864e-01,-6.626143408903301113e-01,3.155306524083012487e-02,-3.267212140323152297e-02,-3.430572757035427189e-02,1.633606167122748920e-03
1.000000000000000000e+00,1.459999999999999964e+00,-6.424659974913999871e-01,-6.745892988582276040e-01,3.212330136682761683e-02,-3.267212140287629324e-02,-3.430572757035427189e-02,1.633606167477978655e-03
1.000000000000000000e+00,1.479999999999999982e+00,-6.538707193331999568e-01,-6.865642568261252077e-01,3.269353749292525091e-02,-3.267212140254397573e-02,-3.430572757035427189e-02,1.633606167810296161e-03
1.000000000000000000e+00,1.500000000000000000e+00,-6.652754411749000063e-01,-6.985392147940228114e-01,3.326377361912280506e-02,-3.267212140224030198e-02,-3.430572757035427189e-02,1.633606168113969914e-03
1.000000000000000000e+00,1.520000000000000018e+00,-6.766801630163999937e-01,-7.105141727619203040e-01,3.383400974552031037e-02,-3.267212140196528586e-02,-3.430572757035427189e-02,1.633606168388986035e-03
1.000000000000000000e+00,1.540000000000000036e+00,-6.880848848578999810e-01,-7.224891307298177967e-01,3.440424587191781569e-02,-3.267212140171892043e-02,-3.430572757035427189e-02,1.633606168635351463e-03
1.000000000000000000e+00,1.560000000000000053e+00,-6.994896066993000483e-01,-7.344640886977154004e-01,3.497448199841535210e-02,-3.267212140149546723e-02,-3.430572757035427189e-02,1.633606168858804664e-03
1.000000000000000000e+00,1.580000000000000071e+00,-7.108943285405999735e-01,-7.464390466656130041e-01,3.554471812501303063e-02,-3.267212140129492626e-02,-3.430572757035427189e-02,1.633606169059345636e-03
1.000000000000000000e+00,1.600000000000000089e+00,-7.222990503817999786e-01,-7.584140046335104968e-01,3.611495425171051821e-02,-3.267212140111730445e-02,-3.430572757035427189e-02,1.633606169236967443e-03
1.000000000000000000e+00,1.620000000000000107e+00,-7.337037722229999837e-01,-7.703889626014079894e-01,3.668519037840800578e-02,-3.267212140096260875e-02,-3.430572757035427189e-02,1.633606169391663143e-03
1.000000000000000000e+00,1.639999999999999902e+00,-7.451084940641999887e-01,-7.823639205693054821e-01,3.725542650510549336e-02,-3.267212140082510069e-02,-3.430572757035427189e-02,1.633606169529171204e-03
1.000000000000000000e+00,1.659999999999999920e+00,-7.565132159053000738e-01,-7.943388785372029748e-01,3.782566263190290101e-02,-3.267212140069331722e-02,-3.430572757035427189e-02,1.633606169660954677e-03
1.000000000000000000e+00,1.679999999999999938e+00,-7.679179377463000167e-01,-8.063138365051005785e-01,3.839589875880056180e-02,-3.267212140057873526e-02,-3.430572757035427189e-02,1.633606169775536632e-03
1.000000000000000000e+00,1.699999999999999956e+00,-7.793226595872999596e-01,-8.182887944729981822e-01,3.896613488569822259e-02,-3.267212140047560248e-02,-3.430572757035427189e-02,1.633606169878669412e-03
1.000000000000000000e+00,1.719999999999999973e+00,-7.907273814283000135e-01,-8.302637524408956748e-01,3.953637101259566133e-02,-3.267212140038965734e-02,-3.430572757035427189e-02,1.633606169964614552e-03
1.000000000000000000e+00,1.739999999999999991e+00,-8.021321032692000363e-01,-8.422387104087931675e-01,4.010660713959313117e-02,-3.267212140030944373e-02,-3.430572757035427189e-02,1.633606170044828165e-03
1.000000000000000000e+00,1.760000000000000009e+00,-8.135368251101999792e-01,-8.542136683766907712e-01,4.067684326649079196e-02,-3.267212140024641082e-02,-3.430572757035427189e-02,1.633606170107861078e-03
1.000000000000000000e+00,1.780000000000000027e+00,-8.249415469511000021e-01,-8.661886263445882639e-01,4.124707939348826180e-02,-3.267212140018338484e-02,-3.430572757035427189e-02,1.633606170170887051e-03
1.000000000000000000e+00,1.800000000000000044e+00,-8.363462687919001048e-01,-8.781635843124857566e-01,4.181731552058565171e-02,-3.267212140013755345e-02,-3.430572757035427189e-02,1.633606170216718445e-03
1.000000000000000000e+00,1.820000000000000062e+00,-8.477509906328000167e-01,-8.901385422803833603e-01,4.238755164758334359e-02,-3.267212140009743970e-02,-3.430572757035427189e-02,1.633606170256832191e-03
1.000000000000000000e+00,1.840000000000000080e+00,-8.591557124736999285e-01,-9.021135002482809639e-01,4.295778777458103548e-02,-3.267212140006880289e-02,-3.430572757035427189e-02,1.633606170285469006e-03
1.000000000000000000e+00,1.860000000000000098e+00,-8.705604343145000312e-01,-9.140884582161784566e-01,4.352802390167842539e-02,-3.267212140005160831e-02,-3.430572757035427189e-02,1.633606170302663585e-03
1.000000000000000000e+00,1.879999999999999893e+00,-8.819651561553999430e-01,-9.260634161840758383e-01,4.409826002867589523e-02,-3.267212140004015219e-02,-3.430572757035427189e-02,1.633606170314119699e-03
1.000000000000000000e+00,1.899999999999999911e+00,-8.933698779962000458e-01,-9.380383741519734420e-01,4.466849615577339616e-02,-3.267212140002295762e-02,-3.430572757035427189e-02,1.633606170331314278e-03
1.000000000000000000e+00,1.919999999999999929e+00,-9.047745998369999265e-01,-9.500133321198708236e-01,4.523873228287089709e-02,-3.267212140001150150e-02,-3.430572757035427189e-02,1.633606170342770392e-03
1.000000000000000000e+00,1.939999999999999947e+00,-9.161793216778999493e-01,-9.619882900877684273e-01,4.580896840986847796e-02,-3.267212140000576998e-02,-3.430572757035427189e-02,1.633606170348501918e-03
1.000000000000000000e+00,1.959999999999999964e+00,-9.275840435187000521e-01,-9.739632480556660310e-01,4.637920453696597889e-02,-3.267212140000576998e-02,-3.430572757035427189e-02,1.633606170348501918e-03
1.000000000000000000e+00,1.979999999999999982e+00,-9.389887653595000439e-01,-9.859382060235636347e-01,4.694944066406359084e-02,-3.267212140000576998e-02,-3.430572757035427189e-02,1.633606170348501918e-03
1.000000000000000000e+00,2.000000000000000000e+00,-9.503934872002999246e-01,-9.979131639914610163e-01,4.751967679116109178e-02,-3.267212140000576998e-02,-3.430572757035427189e-02,1.633606170348501918e-03
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000042e-02,-1.125265890712000082e-04,-1.181529186165889816e-04,5.626329545388973358e-06,-6.403735808128374575e-04,-6.723922603789437300e-04,3.201867956610627251e-05
2.000000000000000000e+00,4.000000000000000083e-02,-4.440238379528000170e-04,-4.662250302168105694e-04,2.220119226401055237e-05,-1.254609464432510525e-03,-1.317339938701603697e-03,6.273047426909317270e-05
2.000000000000000000e+00,5.999999999999999778e-02,-9.853679691465000445e-04,-1.034636368426346742e-03,4.926839927984669708e-05,-1.842707650859019093e-03,-1.934843034967980878e-03,9.213538410896178477e-05
2.000000000000000000e+00,8.000000000000000167e-02,-1.727435205153999946e-03,-1.813806966870879422e-03,8.637176171687947594e-05,-2.404668140092363054e-03,-2.524901549178074512e-03,1.202334090857114582e-04
2.000000000000000000e+00,1.000000000000000056e-01,-2.661101768477000269e-03,-2.794156859176091280e-03,1.330550906990910116e-04,-2.940490932132542624e-03,-3.087515481331883950e-03,1.470245491993413256e-04
2.000000000000000000e+00,1.199999999999999956e-01,-3.777243881617999965e-03,-3.966106078967662762e-03,1.888621973496627977e-04,-3.450176026978985563e-03,-3.622684831429410276e-03,1.725088044504247131e-04
2.000000000000000000e+00,1.400000000000000133e-01,-5.066737767076999986e-03,-5.320074659871277568e-03,2.533368927942775822e-04,-3.933723424632263460e-03,-4.130409599470653489e-03,1.966861748383900294e-04
2.000000000000000000e+00,1.600000000000000033e-01,-6.520459647357999822e-03,-6.846482635512615711e-03,3.260229881546158892e-04,-4.391133125092375883e-03,-4.610689785455614025e-03,2.195566603632381417e-04
2.000000000000000000e+00,1.799999999999999933e-01,-8.129285744961000856e-03,-8.535750039517361540e-03,4.064642945563606835e-04,-4.822405128358752541e-03,-5.063525389384290580e-03,2.411202610255380394e-04
2.000000000000000000e+00,2.000000000000000111e-01,-9.884092282388999909e-03,-1.037829690551119767e-02,4.942046231221977615e-04,-5.227539434432536616e-03,-5.488916411256683156e-03,2.613769768241465397e-04
2.000000000000000000e+00,2.200000000000000011e-01,-1.177575548214000040e-02,-1.236454326711979718e-02,5.887877849797967800e-04,-5.606536043312583192e-03,-5.886862851072792620e-03,2.803268077602094274e-04
2.000000000000000000e+00,2.399999999999999911e-01,-1.379515156671999934e-02,-1.448490915796885742e-02,6.897575912488580763e-04,-5.959394955000612247e-03,-6.257364708832618971e-03,2.979697538320067243e-04
2.000000000000000000e+00,2.600000000000000089e-01,-1.593315675863999845e-02,-1.672981461168404974e-02,7.966578530440512895e-04,-6.286116169492611365e-03,-6.600421984536161343e-03,3.143058150435499784e-04
2.000000000000000000e+00,2.800000000000000266e-01,-1.818064728037999817e-02,-1.908967966189105414e-02,9.090323815110559758e-04,-6.586699686792019635e-03,-6.916034678183419736e-03,3.293349913914001004e-04
2.000000000000000000e+00,2.999999999999999889e-01,-2.052849935444999926e-02,-2.155492434221556106e-02,1.026424987765561792e-03,-6.861145506898836191e-03,-7.204202789774397618e-03,3.430572828755614270e-04
2.000000000000000000e+00,3.200000000000000067e-01,-2.296758920336999799e-02,-2.411596868628324355e-02,1.148379482913245569e-03,-7.109453629813061032e-03,-7.464926319309087184e-03,3.554726894960261521e-04
2.000000000000000000e+00,3.400000000000000244e-01,-2.548879304961000278e-02,-2.676323272771979553e-02,1.274439678109792751e-03,-7.331624055534694158e-03,-7.698205266787497107e-03,3.665812112528029493e-04
2.000000000000000000e+00,3.599999999999999867e-01,-2.808298711570000189e-02,-2.948713650015088311e-02,1.404149384450881222e-03,-7.527656784058006645e-03,-7.904039632209624786e-03,3.763828481516181407e-04
2.000000000000000000e+00,3.800000000000000044e-01,-3.074104762412000272e-02,-3.227810003720221060e-02,1.537052413082207886e-03,-7.697551815394456341e-03,-8.082429415575465015e-03,3.848776001810086736e-04
2.000000000000000000e+00,4.000000000000000222e-01,-3.345385079738999456e-02,-3.512654337249944414e-02,1.672692575109449575e-03,-7.841309149532585399e-03,-8.233374616885025601e-03,3.920654673524402029e-04
2.000000000000000000e+00,4.199999999999999845e-01,-3.621227285800000112e-02,-3.802288653966824639e-02,1.810613681668245267e-03,-7.958928786478122741e-03,-8.356875236138301341e-03,3.979464496601786000e-04
2.000000000000000000e+00,4.400000000000000022e-01,-3.900719002846000233e-02,-4.095754957233433552e-02,1.950359543874333190e-03,-8.050410726231069236e-03,-8.452931273335293968e-03,4.025205471042247324e-04
2.000000000000000000e+00,4.600000000000000200e-01,-4.182947853126000454e-02,-4.392095250412338114e-02,2.091473972863376607e-03,-8.115754968785695092e-03,-8.521542728476000014e-03,4.057877596903049222e-04
2.000000000000000000e+00,4.799999999999999822e-01,-4.467001458890999810e-02,-4.690351536866105980e-02,2.233500779751061704e-03,-8.154961514147728366e-03,-8.562709601560426417e-03,4.077480874126980515e-04
2.000000000000000000e+00,5.000000000000000000e-01,-4.751967442389999630e-02,-4.989565819957305498e-02,2.375983775673058684e-03,-8.168030362317170792e-03,-8.576431892588567973e-03,4.084015302713971812e-04
2.000000000000000000e+00,5.200000000000000178e-01,-5.037085488834000535e-02,-5.288939769154744203e-02,2.518542803207436676e-03,-8.168030361893181823e-03,-8.576431892588567973e-03,4.084015306953861502e-04
2.000000000000000000e+00,5.400000000000000355e-01,-5.322203535262000351e-02,-5.588313718352182907e-02,2.661101830901825560e-03,-8.168030361469194589e-03,-8.576431892588567973e-03,4.084015311193733844e-04
2.000000000000000000e+00,5.600000000000000533e-01,-5.607321581676000255e-02,-5.887687667549620918e-02,2.803660858736206629e-03,-8.168030361045205620e-03,-8.576431892588567973e-03,4.084015315433623533e-04
2.000000000000000000e+00,5.799999999999999600e-01,-5.892439628073999763e-02,-6.187061616747057541e-02,2.946219886730577775e-03,-8.168030360626944708e-03,-8.576431892588567973e-03,4.084015319616232653e-04
2.000000000000000000e+00,5.999999999999999778e-01,-6.177557674459000642e-02,-6.486435565944496939e-02,3.088778914854962976e-03,-8.168030360214415322e-03,-8.576431892588567973e-03,4.084015323741526510e-04
2.000000000000000000e+00,6.199999999999999956e-01,-6.462675720828998938e-02,-6.785809515141935644e-02,3.231337943129367063e-03,-8.168030359801885937e-03,-8.576431892588567973e-03,4.084015327866820366e-04
2.000000000000000000e+00,6.400000000000000133e-01,-6.747793767184000202e-02,-7.085183464339372961e-02,3.373896971553727586e-03,-8.168030359395086343e-03,-8.576431892588567973e-03,4.084015331934816306e-04
2.000000000000000000e+00,6.600000000000000311e-01,-7.032911813525999367e-02,-7.384557413536811665e-02,3.516456000108122981e-03,-8.168030358994016540e-03,-8.576431892588567973e-03,4.084015335945514330e-04
2.000000000000000000e+00,6.800000000000000488e-01,-7.318029859854000008e-02,-7.683931362734250370e-02,3.659015028802503622e-03,-8.168030358592945003e-03,-8.576431892588567973e-03,4.084015339956229701e-04
2.000000000000000000e+00,6.999999999999999556e-01,-7.603147906167000147e-02,-7.983305311931687687e-02,3.801574057646875393e-03,-8.168030358197603258e-03,-8.576431892588567973e-03,4.084015343909647155e-04
2.000000000000000000e+00,7.199999999999999734e-01,-7.888265952467000963e-02,-8.282679261129126391e-02,3.944133086621254281e-03,-8.168030357813722830e-03,-8.576431892588567973e-03,4.084015347748451430e-04
2.000000000000000000e+00,7.399999999999999911e-01,-8.173383998753999680e-02,-8.582053210326565096e-02,4.086692115725654162e-03,-8.168030357429840668e-03,-8.576431892588567973e-03,4.084015351587273052e-04
2.000000000000000000e+00,7.600000000000000089e-01,-8.458502045026999872e-02,-8.881427159524003800e-02,4.229251144970039289e-03,-8.168030357051690032e-03,-8.576431892588567973e-03,4.084015355368779410e-04
2.000000000000000000e+00,7.800000000000000266e-01,-8.743620091287999940e-02,-9.180801108721442505e-02,4.371810174334425647e-03,-8.168030356679265719e-03,-8.576431892588567973e-03,4.084015359093022546e-04
2.000000000000000000e+00,8.000000000000000444e-01,-9.028738137535000097e-02,-9.480175057918881210e-02,4.514369203838811129e-03,-8.168030356312572932e-03,-8.576431892588567973e-03,4.084015362759950418e-04
2.000000000000000000e+00,8.199999999999999512e-01,-9.313856183768999542e-02,-9.779549007116318526e-02,4.656928233473189849e-03,-8.168030355951609936e-03,-8.576431892588567973e-03,4.084015366369580374e-04
2.000000000000000000e+00,8.399999999999999689e-01,-9.598974229991999452e-02,-1.007892295631375723e-01,4.799487263217577793e-03,-8.168030355596374997e-03,-8.576431892588567973e-03,4.084015369921929761e-04
2.000000000000000000e+00,8.599999999999999867e-01,-9.884092276200999450e-02,-1.037829690551119594e-01,4.942046293101964860e-03,-8.168030355246871585e-03,-8.576431892588567973e-03,4.084015373416963884e-04
2.000000000000000000e+00,8.800000000000000044e-01,-1.016921032240000050e-01,-1.067767085470863464e-01,5.084605323086341389e-03,-8.168030354903097964e-03,-8.576431892588567973e-03,4.084015376854700091e-04
2.000000000000000000e+00,9.000000000000000222e-01,-1.045432836859000042e-01,-1.097704480390607196e-01,5.227164353160715371e-03,-8.168030354570782192e-03,-8.576431892588567973e-03,4.084015380177857812e-04
2.000000000000000000e+00,9.200000000000000400e-01,-1.073944641475999967e-01,-1.127641875310351205e-01,5.369723383435123787e-03,-8.168030354244196212e-03,-8.576431892588567973e-03,4.084015383443717617e-04
2.000000000000000000e+00,9.399999999999999467e-01,-1.102456446091999998e-01,-1.157579270230094798e-01,5.512282413809480031e-03,-8.168030353923338288e-03,-8.576431892588567973e-03,4.084015386652296853e-04
2.000000000000000000e+00,9.599999999999999645e-01,-1.130968250706999995e-01,-1.187516665149838530e-01,5.654841444283853491e-03,-8.168030353608211891e-03,-8.576431892588567973e-03,4.084015389803560825e-04
2.000000000000000000e+00,9.799999999999999822e-01,-1.159480055321999992e-01,-1.217454060069582539e-01,5.797400474758254707e-03,-8.168030353298815285e-03,-8.576431892588567973e-03,4.084015392897526880e-04
2.000000000000000000e+00,1.000000000000000000e+00,-1.187991859935000061e-01,-1.247391454989326270e-01,5.939959505432620968e-03,-8.168030353000876528e-03,-8.576431892588567973e-03,4.084015395876914450e-04
2.000000000000000000e+00,1.020000000000000018e+00,-1.216503664546999958e-01,-1.277328849909070418e-01,6.082518536207046078e-03,-8.168030352714399089e-03,-8.576431892588567973e-03,4.084015398741688840e-04
2.000000000000000000e+00,1.040000000000000036e+00,-1.245015469158000099e-01,-1.307266244828814150e-01,6.225077567081405139e-03,-8.168030352433649707e-03,-8.576431892588567973e-03,4.084015401549182661e-04
2.000000000000000000e+00,1.060000000000000053e+00,-1.273527273768000068e-01,-1.337203639748558159e-01,6.367636598055809172e-03,-8.168030352164358174e-03,-8.576431892588567973e-03,4.084015404242097996e-04
2.000000000000000000e+00,1.080000000000000071e+00,-1.302039078377000003e-01,-1.367141034668301613e-01,6.510195629130161032e-03,-8.168030351900798167e-03,-8.576431892588567973e-03,4.084015406877698068e-04
2.000000000000000000e+00,1.100000000000000089e+00,-1.330550882984999905e-01,-1.397078429588045623e-01,6.652754660304571743e-03,-8.168030351648697743e-03,-8.576431892588567973e-03,4.084015409398702307e-04
2.000000000000000000e+00,1.120000000000000107e+00,-1.359062687593000085e-01,-1.427015824507789354e-01,6.795313691478926943e-03,-8.168030351402325376e-03,-8.576431892588567973e-03,4.084015411862425976e-04
2.000000000000000000e+00,1.139999999999999902e+00,-1.387574492199000198e-01,-1.456953219427533086e-01,6.937872722853288820e-03,-8.168030351167410857e-03,-8.576431892588567973e-03,4.084015414211571160e-04
2.000000000000000000e+00,1.159999999999999920e+00,-1.416086296805000033e-01,-1.486890614347276818e-01,7.080431754227678454e-03,-8.168030350943959392e-03,-8.576431892588567973e-03,4.084015416446085817e-04
2.000000000000000000e+00,1.179999999999999938e+00,-1.444598101409999835e-01,-1.516828009267020827e-01,7.222990785702099181e-03,-8.168030350726235983e-03,-8.576431892588567973e-03,4.084015418623319904e-04
2.000000000000000000e+00,1.199999999999999956e+00,-1.473109906014000159e-01,-1.546765404186764559e-01,7.365549817276439981e-03,-8.168030350514240631e-03,-8.576431892588567973e-03,4.084015420743273422e-04
2.000000000000000000e+00,1.219999999999999973e+00,-1.501621710617999927e-01,-1.576702799106508568e-01,7.508108848850864048e-03,-8.168030350313704863e-03,-8.576431892588567973e-03,4.084015422748631108e-04
2.000000000000000000e+00,1.239999999999999991e+00,-1.530133515220000184e-01,-1.606640194026252300e-01,7.650667880625211525e-03,-8.168030350118900620e-03,-8.576431892588567973e-03,4.084015424696673530e-04
2.000000000000000000e+00,1.260000000000000009e+00,-1.558645319822999920e-01,-1.636577588945996031e-01,7.793226912299611175e-03,-8.168030349929822700e-03,-8.576431892588567973e-03,4.084015426587452730e-04
2.000000000000000000e+00,1.280000000000000027e+00,-1.587157124423999865e-01,-1.666514983865740041e-01,7.935785944174017503e-03,-8.168030349757935890e-03,-8.576431892588567973e-03,4.084015428306320833e-04
2.000000000000000000e+00,1.300000000000000044e+00,-1.615668929024999811e-01,-1.696452378785483772e-01,8.078344976048396076e-03,-8.168030349586049080e-03,-8.576431892588567973e-03,4.084015430025188936e-04
