sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-4.366195182063e+02
0.000000000000e+00,0.000000000000e+00,-4.335937499686e+02
0.000000000000e+00,0.000000000000e+00,-4.305679817309e+02
