sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-4.209945182141e+02
0.000000000000e+00,0.000000000000e+00,-4.179687499764e+02
0.000000000000e+00,0.000000000000e+00,-4.149429817387e+02
