sigma1,sigma2,sigma3
2.635961729261e+03,-2.187500000002e+02,-2.635961729261e+03
5.000000000002e+02,-2.187500000002e+02,-5.000000000002e+02
1.635961729261e+03,-2.187500000002e+02,-1.635961729261e+03
