sigma1,sigma2,sigma3
3.834823084081e-10,-3.156193769879e-11,-3.834823084081e-10
7.669646168162e-11,-3.156193769879e-11,-7.669646168162e-11
2.300893850449e-10,-3.156193769879e-11,-2.300893850449e-10
