total_dof,max_abs_U_global,norm_U_global,max_abs_R_global,norm_R_global,max_abs_R_residual,norm_R_residual,n_elements
54,1.321851e-03,2.982068e-03,5.005208e+02,6.013586e+02,5.005208e+02,6.013586e+02,8
