element_id,max_axial_force,max_shear_force,max_torque,max_moment,max_principal_s1,min_principal_s3,max_von_mises,mean_von_mises
0,0.000000e+00,3.395442e+03,0.000000e+00,9.844971e+02,3.395442e+03,-3.395442e+03,5.962912e+03,3.526110e+03
1,0.000000e+00,3.304725e+03,0.000000e+00,9.537354e+02,3.304725e+03,-3.304725e+03,5.802864e+03,3.424179e+03
2,0.000000e+00,3.215200e+03,0.000000e+00,9.234619e+02,3.215200e+03,-3.215200e+03,5.644936e+03,3.323778e+03
3,0.000000e+00,3.126866e+03,0.000000e+00,8.936768e+02,3.126866e+03,-3.126866e+03,5.489129e+03,3.224905e+03
4,0.000000e+00,3.039724e+03,0.000000e+00,8.643799e+02,3.039724e+03,-3.039724e+03,5.335441e+03,3.127561e+03
5,0.000000e+00,2.953775e+03,0.000000e+00,8.355713e+02,2.953775e+03,-2.953775e+03,5.183873e+03,3.031744e+03
6,0.000000e+00,2.869017e+03,0.000000e+00,8.072510e+02,2.869017e+03,-2.869017e+03,5.034425e+03,2.937454e+03
7,0.000000e+00,2.785451e+03,0.000000e+00,7.794189e+02,2.785451e+03,-2.785451e+03,4.887097e+03,2.844690e+03
8,0.000000e+00,2.703078e+03,0.000000e+00,7.520752e+02,2.703078e+03,-2.703078e+03,4.741888e+03,2.753452e+03
9,0.000000e+00,2.621896e+03,0.000000e+00,7.252197e+02,2.621896e+03,-2.621896e+03,4.598799e+03,2.663739e+03
10,0.000000e+00,2.541906e+03,0.000000e+00,6.988525e+02,2.541906e+03,-2.541906e+03,4.457830e+03,2.575551e+03
11,0.000000e+00,2.463108e+03,0.000000e+00,6.729736e+02,2.463108e+03,-2.463108e+03,4.318981e+03,2.488888e+03
12,0.000000e+00,2.385502e+03,0.000000e+00,6.475830e+02,2.385502e+03,-2.385502e+03,4.182251e+03,2.403749e+03
13,0.000000e+00,2.309088e+03,0.000000e+00,6.226807e+02,2.309088e+03,-2.309088e+03,4.047640e+03,2.320135e+03
14,0.000000e+00,2.233866e+03,0.000000e+00,5.982666e+02,2.233866e+03,-2.233866e+03,3.915149e+03,2.238047e+03
15,0.000000e+00,2.159835e+03,0.000000e+00,5.743408e+02,2.159835e+03,-2.159835e+03,3.784777e+03,2.157483e+03
16,0.000000e+00,2.086997e+03,0.000000e+00,5.509033e+02,2.086997e+03,-2.086997e+03,3.656524e+03,2.078446e+03
17,0.000000e+00,2.015351e+03,0.000000e+00,5.279541e+02,2.015351e+03,-2.015351e+03,3.530390e+03,2.000935e+03
18,0.000000e+00,1.944896e+03,0.000000e+00,5.054932e+02,1.944896e+03,-1.944896e+03,3.406375e+03,1.924954e+03
19,0.000000e+00,1.875634e+03,0.000000e+00,4.835205e+02,1.875634e+03,-1.875634e+03,3.284479e+03,1.850503e+03
20,0.000000e+00,1.807563e+03,0.000000e+00,4.620361e+02,1.807563e+03,-1.807563e+03,3.164701e+03,1.777586e+03
21,0.000000e+00,1.740685e+03,0.000000e+00,4.410400e+02,1.740685e+03,-1.740685e+03,3.047043e+03,1.706205e+03
22,0.000000e+00,1.674998e+03,0.000000e+00,4.205322e+02,1.674998e+03,-1.674998e+03,2.931502e+03,1.636365e+03
23,0.000000e+00,1.610504e+03,0.000000e+00,4.005127e+02,1.610504e+03,-1.610504e+03,2.818080e+03,1.568072e+03
24,0.000000e+00,1.547201e+03,0.000000e+00,3.809814e+02,1.547201e+03,-1.547201e+03,2.706777e+03,1.501334e+03
25,0.000000e+00,1.485090e+03,0.000000e+00,3.619385e+02,1.485090e+03,-1.485090e+03,2.597591e+03,1.436159e+03
26,0.000000e+00,1.424171e+03,0.000000e+00,3.433838e+02,1.424171e+03,-1.424171e+03,2.490523e+03,1.372559e+03
27,0.000000e+00,1.364444e+03,0.000000e+00,3.253174e+02,1.364444e+03,-1.364444e+03,2.385573e+03,1.310551e+03
28,0.000000e+00,1.305910e+03,0.000000e+00,3.077393e+02,1.305910e+03,-1.305910e+03,2.282740e+03,1.250154e+03
29,0.000000e+00,1.248567e+03,0.000000e+00,2.906494e+02,1.248567e+03,-1.248567e+03,2.182025e+03,1.191394e+03
30,0.000000e+00,1.192415e+03,0.000000e+00,2.740479e+02,1.192415e+03,-1.192415e+03,2.083427e+03,1.134305e+03
31,0.000000e+00,1.137456e+03,0.000000e+00,2.579346e+02,1.137456e+03,-1.137456e+03,1.986945e+03,1.078933e+03
32,0.000000e+00,1.083689e+03,0.000000e+00,2.423096e+02,1.083689e+03,-1.083689e+03,1.892580e+03,1.025334e+03
33,0.000000e+00,1.031114e+03,0.000000e+00,2.271729e+02,1.031114e+03,-1.031114e+03,1.800332e+03,9.735842e+02
34,0.000000e+00,9.797307e+02,0.000000e+00,2.125244e+02,9.797307e+02,-9.797307e+02,1.710200e+03,9.237782e+02
35,0.000000e+00,9.295393e+02,0.000000e+00,1.983643e+02,9.295393e+02,-9.295393e+02,1.622183e+03,8.760297e+02
36,0.000000e+00,8.805399e+02,0.000000e+00,1.846924e+02,8.805399e+02,-8.805399e+02,1.536282e+03,8.304642e+02
37,0.000000e+00,8.327325e+02,0.000000e+00,1.715088e+02,8.327325e+02,-8.327325e+02,1.452496e+03,7.871968e+02
38,0.000000e+00,7.861169e+02,0.000000e+00,1.588135e+02,7.861169e+02,-7.861169e+02,1.370825e+03,7.462932e+02
39,0.000000e+00,7.406934e+02,0.000000e+00,1.466064e+02,7.406934e+02,-7.406934e+02,1.291268e+03,7.077225e+02
40,0.000000e+00,6.964617e+02,0.000000e+00,1.348877e+02,6.964617e+02,-6.964617e+02,1.213825e+03,6.713275e+02
41,0.000000e+00,6.534220e+02,0.000000e+00,1.236572e+02,6.534220e+02,-6.534220e+02,1.138496e+03,6.368405e+02
42,0.000000e+00,6.115743e+02,0.000000e+00,1.129150e+02,6.115743e+02,-6.115743e+02,1.065279e+03,6.039357e+02
43,0.000000e+00,5.709185e+02,0.000000e+00,1.026611e+02,5.709185e+02,-5.709185e+02,9.941746e+02,5.722906e+02
44,0.000000e+00,5.314546e+02,0.000000e+00,9.289551e+01,5.314546e+02,-5.314546e+02,9.251820e+02,5.416241e+02
45,0.000000e+00,4.931827e+02,0.000000e+00,8.361816e+01,4.931827e+02,-4.931827e+02,8.583004e+02,5.117108e+02
46,0.000000e+00,4.561028e+02,0.000000e+00,7.482910e+01,4.561028e+02,-4.561028e+02,7.935292e+02,4.823777e+02
47,0.000000e+00,4.202147e+02,0.000000e+00,6.652832e+01,4.202147e+02,-4.202147e+02,7.308675e+02,4.534949e+02
48,0.000000e+00,3.855186e+02,0.000000e+00,5.871582e+01,3.855186e+02,-3.855186e+02,6.703144e+02,4.249656e+02
49,0.000000e+00,3.520145e+02,0.000000e+00,5.139160e+01,3.520145e+02,-3.520145e+02,6.118690e+02,3.967170e+02
50,0.000000e+00,3.197023e+02,0.000000e+00,4.455566e+01,3.197023e+02,-3.197023e+02,5.555303e+02,3.686942e+02
51,0.000000e+00,2.885820e+02,0.000000e+00,3.820801e+01,2.885820e+02,-2.885820e+02,5.012969e+02,3.408551e+02
52,0.000000e+00,2.586537e+02,0.000000e+00,3.234863e+01,2.586537e+02,-2.586537e+02,4.491678e+02,3.131668e+02
53,0.000000e+00,2.299173e+02,0.000000e+00,2.697754e+01,2.299173e+02,-2.299173e+02,3.991413e+02,2.856034e+02
54,0.000000e+00,2.023729e+02,0.000000e+00,2.209473e+01,2.023729e+02,-2.023729e+02,3.512158e+02,2.581439e+02
