strain_energy_density
8.877789829943e-02
5.338123398466e-02
2.408659000743e-02
6.509803621089e-03
3.254374128178e-04
3.144898266665e-27
2.077016047375e-27
1.301491866283e-27
7.323835567207e-28
4.471751388662e-28
1.595005747336e-28
7.744372018148e-29
2.499073944641e-29
1.450325535141e-29
1.646177254661e-30
2.516348467838e-30
3.685652192824e-29
