sigma1,sigma2,sigma3
1.739620646462e+03,-5.078125000041e+02,-1.739620646462e+03
5.000000000067e+02,-5.000000000067e+02,-5.078125000041e+02
7.396206464482e+02,-5.078125000041e+02,-7.396206464482e+02
