sigma1,sigma2,sigma3
1.548909777774e+03,-4.296875000031e+02,-1.548909777774e+03
5.000000000052e+02,-4.296875000031e+02,-5.000000000052e+02
5.489097777632e+02,-4.296875000031e+02,-5.489097777632e+02
