sigma1,sigma2,sigma3
9.386349979757e+02,-1.796875000007e+02,-9.386349979757e+02
5.000000000015e+02,-1.796875000007e+02,-5.000000000015e+02
6.136500202606e+01,-6.136500202606e+01,-1.796875000007e+02
