# column_order=resultant
# xi_per_row=-0.7745966692414834,0,0.7745966692414834
N,Vy,Vz,T,My,Mz
0.000000000000e+00,-9.483586153932e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.238769531253e+01
0.000000000000e+00,-2.415364583333e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.238769531253e+01
0.000000000000e+00,4.652856987264e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.238769531253e+01
