strain_energy_density
5.179714348035e-01
4.942628296428e-01
4.708979579356e-01
4.481209641640e-01
4.259409144324e-01
4.043657740285e-01
3.834024121619e-01
3.630566080559e-01
3.433330583943e-01
3.242353861209e-01
3.057661505930e-01
2.879268590898e-01
2.707179796729e-01
2.541389554024e-01
2.381882199054e-01
2.228632142992e-01
2.081604054681e-01
1.940753056939e-01
1.806024936404e-01
1.677356366917e-01
1.554675146443e-01
1.437900447531e-01
1.326943081309e-01
1.221705775024e-01
1.122083463116e-01
1.027963591829e-01
9.392264373617e-02
8.557454375611e-02
7.773875371467e-02
7.040135464780e-02
6.354785138596e-02
5.716321113837e-02
5.123190343118e-02
4.573794139940e-02
4.066492443275e-02
3.599608217528e-02
3.171431987885e-02
2.780226511044e-02
2.424231581331e-02
2.101668972198e-02
1.810747513101e-02
1.549668301774e-02
1.316630051868e-02
1.109834575989e-02
9.274924041156e-03
7.678285373909e-03
6.290883373122e-03
5.095435502958e-03
4.074984676239e-03
3.212962207829e-03
2.493252121765e-03
1.900256812282e-03
1.418964058636e-03
1.035015393802e-03
7.347758269614e-04
5.054049198577e-04
3.349292169794e-04
2.123160295685e-04
1.275485734769e-04
7.170246085105e-05
3.702354565184e-05
1.700712300936e-05
6.478482415694e-06
1.674814751958e-06
3.250516468633e-07
