element_id,max_axial_force,max_shear_force,max_torque,max_moment,max_principal_s1,min_principal_s3,max_von_mises,mean_von_mises
0,0.000000e+00,0.000000e+00,0.000000e+00,9.982390e+02,0.000000e+00,-9.982390e+02,9.982390e+02,9.921875e+02
1,0.000000e+00,0.000000e+00,0.000000e+00,9.826140e+02,0.000000e+00,-9.826140e+02,9.826140e+02,9.765625e+02
2,0.000000e+00,0.000000e+00,0.000000e+00,9.669890e+02,0.000000e+00,-9.669890e+02,9.669890e+02,9.609375e+02
3,0.000000e+00,0.000000e+00,0.000000e+00,9.513640e+02,0.000000e+00,-9.513640e+02,9.513640e+02,9.453125e+02
4,0.000000e+00,0.000000e+00,0.000000e+00,9.357390e+02,0.000000e+00,-9.357390e+02,9.357390e+02,9.296875e+02
5,0.000000e+00,0.000000e+00,0.000000e+00,9.201140e+02,0.000000e+00,-9.201140e+02,9.201140e+02,9.140625e+02
6,0.000000e+00,0.000000e+00,0.000000e+00,9.044890e+02,0.000000e+00,-9.044890e+02,9.044890e+02,8.984375e+02
7,0.000000e+00,0.000000e+00,0.000000e+00,8.888640e+02,0.000000e+00,-8.888640e+02,8.888640e+02,8.828125e+02
8,0.000000e+00,0.000000e+00,0.000000e+00,8.732390e+02,0.000000e+00,-8.732390e+02,8.732390e+02,8.671875e+02
9,0.000000e+00,0.000000e+00,0.000000e+00,8.576140e+02,0.000000e+00,-8.576140e+02,8.576140e+02,8.515625e+02
10,0.000000e+00,0.000000e+00,0.000000e+00,8.419890e+02,0.000000e+00,-8.419890e+02,8.419890e+02,8.359375e+02
11,0.000000e+00,0.000000e+00,0.000000e+00,8.263640e+02,0.000000e+00,-8.263640e+02,8.263640e+02,8.203125e+02
12,0.000000e+00,0.000000e+00,0.000000e+00,8.107390e+02,0.000000e+00,-8.107390e+02,8.107390e+02,8.046875e+02
13,0.000000e+00,0.000000e+00,0.000000e+00,7.951140e+02,0.000000e+00,-7.951140e+02,7.951140e+02,7.890625e+02
14,0.000000e+00,0.000000e+00,0.000000e+00,7.794890e+02,0.000000e+00,-7.794890e+02,7.794890e+02,7.734375e+02
15,0.000000e+00,0.000000e+00,0.000000e+00,7.638640e+02,0.000000e+00,-7.638640e+02,7.638640e+02,7.578125e+02
16,0.000000e+00,0.000000e+00,0.000000e+00,7.482390e+02,0.000000e+00,-7.482390e+02,7.482390e+02,7.421875e+02
