max_stress,min_stress,mean_stress,max_strain,min_strain,mean_strain,max_nodal_stress,min_nodal_stress,max_nodal_strain,min_nodal_strain
1.308922e+03,0.000000e+00,1.021694e+02,1.511720e-03,0.000000e+00,9.572550e-05,1.544317e+03,0.000000e+00,1.511720e-03,0.000000e+00
