strain_energy_density
1.140307726335e+00
1.070684063471e+00
1.004300694816e+00
9.410530438777e-01
8.808407759549e-01
8.235651878053e-01
7.691292076451e-01
7.174373951491e-01
6.683959414508e-01
6.219126691419e-01
5.778970322729e-01
5.362601163529e-01
4.969146383494e-01
4.597749466879e-01
4.247570212540e-01
3.917784733902e-01
3.607585458985e-01
3.316181130393e-01
3.042796805308e-01
2.786673855515e-01
2.547069967363e-01
2.323259141802e-01
2.114531694365e-01
1.920194255153e-01
1.739569768890e-01
1.571997494845e-01
1.416833006907e-01
1.273448193520e-01
1.141231257741e-01
1.019586717183e-01
9.079354040722e-02
8.057144651988e-02
7.123773619535e-02
6.273938703068e-02
5.502500808228e-02
4.804483986326e-02
4.175075434714e-02
3.609625496381e-02
3.103647660596e-02
2.652818561878e-02
2.252977981105e-02
1.900128844830e-02
1.590437225382e-02
1.320232341078e-02
1.086006555989e-02
8.844153801412e-03
7.122774693011e-03
5.665746251870e-03
4.444517953374e-03
3.432170731218e-03
2.603416978170e-03
1.934600544978e-03
1.403696741427e-03
9.903123353612e-04
6.756855537926e-04
4.426860815761e-04
2.758150627011e-04
1.612050993420e-04
8.662025252572e-05
4.145604157671e-05
1.673944452608e-05
5.128897813163e-06
9.142965647852e-07
1.699436049153e-08
-1.019661606678e-08
