N,Vy,Vz,T,My,Mz
0.000000000000e+00,-1.477861173477e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.896040669160e+01
0.000000000000e+00,-1.246440013119e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.896040669160e+01
0.000000000000e+00,-1.015018852748e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.896040669160e+01
