element_id,max_axial_force,max_shear_force,max_torque,max_moment,max_principal_s1,min_principal_s3,max_von_mises,mean_von_mises
0,0.000000e+00,2.723574e+03,0.000000e+00,4.895834e+02,2.723574e+03,-2.723574e+03,4.742706e+03,3.031949e+03
1,0.000000e+00,2.621832e+03,0.000000e+00,4.687514e+02,2.621832e+03,-2.621832e+03,4.565275e+03,2.909257e+03
2,0.000000e+00,2.520024e+03,0.000000e+00,4.479244e+02,2.520024e+03,-2.520024e+03,4.387732e+03,2.786671e+03
3,0.000000e+00,2.418125e+03,0.000000e+00,4.271101e+02,2.418125e+03,-2.418125e+03,4.210036e+03,2.664213e+03
4,0.000000e+00,2.316130e+03,0.000000e+00,4.063200e+02,2.316130e+03,-2.316130e+03,4.032179e+03,2.541922e+03
5,0.000000e+00,2.214053e+03,0.000000e+00,3.855693e+02,2.214053e+03,-2.214053e+03,3.854186e+03,2.419862e+03
6,0.000000e+00,2.111926e+03,0.000000e+00,3.648771e+02,2.111926e+03,-2.111926e+03,3.676116e+03,2.298113e+03
7,0.000000e+00,2.009799e+03,0.000000e+00,3.442663e+02,2.009799e+03,-2.009799e+03,3.498056e+03,2.176779e+03
8,0.000000e+00,1.907743e+03,0.000000e+00,3.237636e+02,1.907743e+03,-1.907743e+03,3.320131e+03,2.055981e+03
9,0.000000e+00,1.805844e+03,0.000000e+00,3.033995e+02,1.805844e+03,-1.805844e+03,3.142494e+03,1.935864e+03
10,0.000000e+00,1.704210e+03,0.000000e+00,2.832083e+02,1.704210e+03,-1.704210e+03,2.965333e+03,1.816590e+03
11,0.000000e+00,1.602965e+03,0.000000e+00,2.632282e+02,1.602965e+03,-1.602965e+03,2.788867e+03,1.698343e+03
12,0.000000e+00,1.502254e+03,0.000000e+00,2.435011e+02,1.502254e+03,-1.502254e+03,2.613349e+03,1.581328e+03
13,0.000000e+00,1.402239e+03,0.000000e+00,2.240729e+02,1.402239e+03,-1.402239e+03,2.439063e+03,1.465769e+03
14,0.000000e+00,1.303101e+03,0.000000e+00,2.049930e+02,1.303101e+03,-1.303101e+03,2.266327e+03,1.351912e+03
15,0.000000e+00,1.205039e+03,0.000000e+00,1.863150e+02,1.205039e+03,-1.205039e+03,2.095489e+03,1.240022e+03
16,0.000000e+00,1.108273e+03,0.000000e+00,1.680960e+02,1.108273e+03,-1.108273e+03,1.926931e+03,1.130387e+03
17,0.000000e+00,1.013039e+03,0.000000e+00,1.503971e+02,1.013039e+03,-1.013039e+03,1.761068e+03,1.023315e+03
18,0.000000e+00,9.195920e+02,0.000000e+00,1.332831e+02,9.195920e+02,-9.195920e+02,1.598347e+03,9.191369e+02
19,0.000000e+00,8.282070e+02,0.000000e+00,1.168226e+02,8.282070e+02,-8.282070e+02,1.439246e+03,8.182043e+02
20,0.000000e+00,7.391767e+02,0.000000e+00,1.010883e+02,7.391767e+02,-7.391767e+02,1.284276e+03,7.208948e+02
21,0.000000e+00,6.528124e+02,0.000000e+00,8.615629e+01,6.528124e+02,-6.528124e+02,1.133982e+03,6.276142e+02
22,0.000000e+00,5.694442e+02,0.000000e+00,7.210676e+01,5.694442e+02,-5.694442e+02,9.889385e+02,5.388081e+02
23,0.000000e+00,4.894208e+02,0.000000e+00,5.902362e+01,4.894208e+02,-4.894208e+02,8.497541e+02,4.549968e+02
24,0.000000e+00,4.131096e+02,0.000000e+00,4.699461e+01,4.131096e+02,-4.131096e+02,7.170684e+02,3.769337e+02
25,0.000000e+00,3.408964e+02,0.000000e+00,3.611128e+01,3.408964e+02,-3.408964e+02,5.915532e+02,3.067774e+02
26,0.000000e+00,2.731859e+02,0.000000e+00,2.646899e+01,2.731859e+02,-2.731859e+02,4.739116e+02,2.538076e+02
27,0.000000e+00,2.104012e+02,0.000000e+00,1.816694e+01,2.104012e+02,-2.104012e+02,3.648782e+02,2.121523e+02
28,0.000000e+00,1.529842e+02,0.000000e+00,1.130811e+01,1.529842e+02,-1.529842e+02,2.652176e+02,1.698461e+02
29,0.000000e+00,1.013953e+02,0.000000e+00,5.999327e+00,1.013953e+02,-1.013953e+02,1.757243e+02,1.250531e+02
30,0.000000e+00,5.611355e+01,0.000000e+00,2.351205e+00,5.611355e+01,-5.611355e+01,9.721995e+01,7.734665e+01
31,0.000000e+00,1.763663e+01,0.000000e+00,4.781882e-01,1.763663e+01,-1.763663e+01,3.055128e+01,2.650826e+01
