total_dof,max_abs_U_global,norm_U_global,max_abs_R_global,norm_R_global,max_abs_R_residual,norm_R_residual,n_elements
198,3.051826e-03,1.290180e-02,1.000000e+03,1.118034e+03,1.000000e+03,1.118034e+03,32
