N,Vy,Vz,T,My,Mz
0.000000000000e+00,-7.125178969261e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.539349397069e+02
0.000000000000e+00,-4.025777181061e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.539349397069e+02
0.000000000000e+00,-9.263753928571e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.539349397069e+02
