element_id,total_strain_energy
0,1.039492879158e-02
1,1.484989827368e-03
2,1.247271779769e-29
3,9.414090393575e-30
4,8.108526323300e-30
5,3.830799837780e-30
6,1.445568638337e-30
7,3.847978312389e-31
