sigma1,sigma2,sigma3
6.845546828226e+02,-2.957837484959e+02,-6.845546828226e+02
3.235359588661e+02,-2.957837484959e+02,-3.235359588661e+02
3.748276509048e+01,-3.748276509048e+01,-2.957837484959e+02
