sigma1,sigma2,sigma3
6.914571305812e+02,-3.008446646406e+02,-6.914571305812e+02
3.242613076531e+02,-3.008446646406e+02,-3.242613076531e+02
4.293451527495e+01,-4.293451527495e+01,-3.008446646406e+02
