sigma1,sigma2,sigma3
3.013238437221e+02,-7.030232777752e+01,-3.013238437221e+02
2.155163685163e+02,-7.030232777752e+01,-2.155163685163e+02
1.297088933105e+02,-7.030232777752e+01,-1.297088933105e+02
