sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-4.308420982953e+01
0.000000000000e+00,0.000000000000e+00,-3.866729736447e+01
0.000000000000e+00,0.000000000000e+00,-3.425038489946e+01
