sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-7.988823059917e+00
0.000000000000e+00,0.000000000000e+00,-6.172180175739e+00
0.000000000000e+00,0.000000000000e+00,-4.355537291516e+00
