sigma1,sigma2,sigma3
5.485446910784e+03,-5.118408203129e+02,-5.485446910784e+03
4.876302083337e+02,-4.876302083337e+02,-5.118408203129e+02
4.510186494116e+03,-5.118408203129e+02,-4.510186494116e+03
