N,Vy,Vz,T,My,Mz
0.000000000000e+00,3.643081929877e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.844757573232e-11
0.000000000000e+00,1.917411542041e-11,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.844757573232e-11
0.000000000000e+00,-3.067858467265e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.844757573232e-11
