strain_energy_density
5.068471450462e-01
4.833671727787e-01
4.604550889447e-01
4.381208642802e-01
4.163733852517e-01
3.952204565422e-01
3.746688058844e-01
3.547240904960e-01
3.353909036512e-01
3.166727837702e-01
2.985722242251e-01
2.810906847022e-01
2.642286037955e-01
2.479854130905e-01
2.323595522024e-01
2.173484849366e-01
2.029487181818e-01
1.891558207989e-01
1.759644440929e-01
1.633683436009e-01
1.513604023044e-01
1.399326555947e-01
1.290763168193e-01
1.187818047928e-01
1.090387719620e-01
9.983613462479e-02
9.116210374912e-02
8.300421764472e-02
7.534937621492e-02
6.818387561916e-02
6.149344505500e-02
5.526328433516e-02
4.947810341808e-02
4.412216260395e-02
3.917931456946e-02
3.463304742887e-02
3.046652913427e-02
2.666265353752e-02
2.320408715128e-02
2.007331789913e-02
1.725270478220e-02
1.472452913067e-02
1.247104683806e-02
1.047454222988e-02
8.717383180661e-03
7.182077470444e-03
5.851330667478e-03
4.708105091981e-03
3.735680287017e-03
2.917714670692e-03
2.238308696382e-03
1.682069233429e-03
1.234175276322e-03
8.804449807463e-04
6.074040272031e-04
4.023553726933e-04
2.534502388388e-04
1.497604917006e-04
8.135232019654e-05
3.936124996660e-05
1.606848118421e-05
4.978560414765e-06
8.983794557602e-07
1.749905642360e-08
-1.010126182544e-08
