element_id,max_axial_force,max_shear_force,max_torque,max_moment,max_principal_s1,min_principal_s3,max_von_mises,mean_von_mises
0,0.000000e+00,2.864815e+03,0.000000e+00,4.843750e+02,2.864815e+03,-2.864815e+03,4.985590e+03,3.081314e+03
1,0.000000e+00,2.712246e+03,0.000000e+00,4.531250e+02,2.712246e+03,-2.712246e+03,4.719551e+03,2.899023e+03
2,0.000000e+00,2.559677e+03,0.000000e+00,4.218750e+02,2.559677e+03,-2.559677e+03,4.453518e+03,2.717006e+03
3,0.000000e+00,2.407109e+03,0.000000e+00,3.906250e+02,2.407109e+03,-2.407109e+03,4.187494e+03,2.535276e+03
4,0.000000e+00,2.254540e+03,0.000000e+00,3.593750e+02,2.254540e+03,-2.254540e+03,3.921480e+03,2.353851e+03
5,0.000000e+00,2.101971e+03,0.000000e+00,3.281250e+02,2.101971e+03,-2.101971e+03,3.655478e+03,2.172750e+03
6,0.000000e+00,1.949403e+03,0.000000e+00,2.968750e+02,1.949403e+03,-1.949403e+03,3.389491e+03,1.991995e+03
7,0.000000e+00,1.796834e+03,0.000000e+00,2.656250e+02,1.796834e+03,-1.796834e+03,3.123523e+03,1.811618e+03
8,0.000000e+00,1.644265e+03,0.000000e+00,2.343750e+02,1.644265e+03,-1.644265e+03,2.857579e+03,1.631669e+03
9,0.000000e+00,1.491697e+03,0.000000e+00,2.031250e+02,1.491697e+03,-1.491697e+03,2.591667e+03,1.452242e+03
10,0.000000e+00,1.339128e+03,0.000000e+00,1.718750e+02,1.339128e+03,-1.339128e+03,2.325797e+03,1.273576e+03
11,0.000000e+00,1.186559e+03,0.000000e+00,1.406250e+02,1.186559e+03,-1.186559e+03,2.059986e+03,1.096586e+03
12,0.000000e+00,1.033990e+03,0.000000e+00,1.093750e+02,1.033990e+03,-1.033990e+03,1.794261e+03,9.304596e+02
13,0.000000e+00,8.814217e+02,0.000000e+00,7.812500e+01,8.814217e+02,-8.814217e+02,1.528665e+03,8.726492e+02
14,0.000000e+00,7.288530e+02,0.000000e+00,4.687500e+01,7.288530e+02,-7.288530e+02,1.263280e+03,8.675158e+02
15,0.000000e+00,5.762843e+02,0.000000e+00,1.562500e+01,5.762843e+02,-5.762843e+02,9.982761e+02,8.661686e+02
16,0.000000e+00,1.150447e-09,0.000000e+00,2.121875e-10,1.150447e-09,-1.150447e-09,2.003898e-09,1.317360e-09
17,0.000000e+00,1.073750e-09,0.000000e+00,2.023006e-10,1.073750e-09,-1.073750e-09,1.870761e-09,1.283845e-09
18,0.000000e+00,1.227143e-09,0.000000e+00,1.901322e-10,1.227143e-09,-1.227143e-09,2.133962e-09,1.218377e-09
19,0.000000e+00,1.073750e-09,0.000000e+00,1.787242e-10,1.073750e-09,-1.073750e-09,1.868358e-09,1.088741e-09
20,0.000000e+00,1.073750e-09,0.000000e+00,1.657952e-10,1.073750e-09,-1.073750e-09,1.867166e-09,1.079304e-09
21,0.000000e+00,9.203575e-10,0.000000e+00,1.574294e-10,9.203575e-10,-9.203575e-10,1.601861e-09,1.082801e-09
22,0.000000e+00,9.203575e-10,0.000000e+00,1.445004e-10,9.203575e-10,-9.203575e-10,1.600642e-09,9.043750e-10
23,0.000000e+00,9.203575e-10,0.000000e+00,1.300504e-10,9.203575e-10,-9.203575e-10,1.599402e-09,8.978353e-10
24,0.000000e+00,6.135717e-10,0.000000e+00,1.102766e-10,6.135717e-10,-6.135717e-10,1.068444e-09,7.202502e-10
25,0.000000e+00,4.601788e-10,0.000000e+00,8.974238e-11,4.601788e-10,-4.601788e-10,8.020893e-10,5.404715e-10
26,0.000000e+00,7.669646e-10,0.000000e+00,6.768705e-11,7.669646e-10,-7.669646e-10,1.330145e-09,7.325846e-10
27,0.000000e+00,4.601788e-10,0.000000e+00,4.791330e-11,4.601788e-10,-4.601788e-10,7.984918e-10,4.599765e-10
28,0.000000e+00,3.067858e-10,0.000000e+00,2.890009e-11,3.067858e-10,-3.067858e-10,5.321540e-10,1.966514e-10
29,0.000000e+00,3.067858e-10,0.000000e+00,1.521057e-11,3.067858e-10,-3.067858e-10,5.315863e-10,4.430974e-10
30,0.000000e+00,3.067858e-10,0.000000e+00,5.323700e-12,3.067858e-10,-3.067858e-10,5.313953e-10,5.313953e-10
31,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
