max_stress,min_stress,mean_stress,max_strain,min_strain,mean_strain,max_nodal_stress,min_nodal_stress,max_nodal_strain,min_nodal_strain
2.207145e+03,0.000000e+00,1.409715e+02,2.263194e-03,0.000000e+00,1.276889e-04,2.559554e+03,0.000000e+00,2.263194e-03,0.000000e+00
