element_id,total_strain_energy
0,4.568779676359e-01
1,2.587424908708e-01
2,1.334443972820e-01
3,6.043031068468e-02
4,2.257241759163e-02
5,6.168467212961e-03
6,9.417714562808e-04
7,4.120492667080e-05
