N,Vy,Vz,T,My,Mz
0.000000000000e+00,-2.210340030372e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.957613627117e+02
0.000000000000e+00,-2.988484700524e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.957613627117e+02
0.000000000000e+00,1.612643090267e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.957613627117e+02
