strain_energy_density
3.643906432277e-01
2.877383858027e-01
2.115723114618e-01
1.471240947119e-01
9.439373555286e-02
5.338123398471e-02
2.408659000745e-02
6.509803621097e-03
3.254374128182e-04
4.696107698466e-27
2.111549909588e-27
1.073893911004e-27
3.948600213562e-28
2.274188663400e-28
2.083647868038e-29
4.308045382853e-29
7.560645285736e-29
