sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-2.289498045451e+01
0.000000000000e+00,0.000000000000e+00,-2.204329982688e+01
0.000000000000e+00,0.000000000000e+00,-2.119161919878e+01
