sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-5.800692112535e+02
0.000000000000e+00,0.000000000000e+00,-5.770678759470e+02
0.000000000000e+00,0.000000000000e+00,-5.740665406406e+02
